Parcel ID,Latitude (generated),Longitude (generated)
528174050,42.05890816,-93.65016301
528174040,42.05895655,-93.65035385
528174030,42.05900891,-93.65051353
528174020,42.05902055,-93.65063775
528174010,42.05904377,-93.65083852
528172150,42.05891224,-93.65344389
528172080,42.058757,-93.65136458
528172075,42.05913124,-93.65129229
528172070,42.05918481,-93.65160807
528172060,42.05922406,-93.65186096
528172050,42.05926057,-93.65211445
528172030,42.0593278,-93.65270603
528172020,42.05935468,-93.65299652
528170070,42.05838222,-93.65250678
528170040,42.05858476,-93.65378326
528168040,42.05861743,-93.65450332
528168030,42.05888165,-93.65443999
528166150,42.05886458,-93.65752309
528166120,42.0588544,-93.65642769
528166090,42.05901598,-93.65524465
528166060,42.05925899,-93.6559933
528164060,42.0583348,-93.65755362
528164040,42.05852162,-93.65823663
528150120,42.05975713,-93.65656014
528150110,42.05975518,-93.65622595
528150090,42.05984015,-93.6554634
528150080,42.06015038,-93.65557988
528150070,42.06039296,-93.65569904
528150040,42.06112595,-93.656096
528144050,42.05959251,-93.65094951
528144030,42.05977182,-93.65156072
528144020,42.05982247,-93.65184925
528142150,42.05992365,-93.65477583
528142140,42.0599334,-93.65444042
528142130,42.05994218,-93.65412488
528142110,42.0599512,-93.65346955
528142090,42.060163,-93.6527546
528142070,42.06031574,-93.65309367
528142060,42.06033914,-93.6534445
528142050,42.06025363,-93.65372176
528142040,42.06027417,-93.65401359
528142020,42.06020249,-93.65456793
528142010,42.06030306,-93.6549215
528138060,42.06027448,-93.65195707
528138030,42.06089781,-93.65210079
528138020,42.06120433,-93.65206922
528138010,42.06144453,-93.65222757
528120170,42.06073757,-93.65483032
528120160,42.06077134,-93.65451502
528120150,42.06078767,-93.65424636
528120140,42.06072593,-93.65397501
528120130,42.06075238,-93.65362052
528120120,42.06082479,-93.65331681
528120110,42.06086435,-93.65300834
528120100,42.06088404,-93.6526502
528120090,42.06130343,-93.65275119
528120060,42.06111619,-93.65371402
528120030,42.06104702,-93.6546802
528120020,42.06108615,-93.65501347
528120010,42.06112729,-93.65541068
528118110,42.06009156,-93.65803306
528118090,42.06005268,-93.65728575
528118060,42.06033262,-93.65633731
528118050,42.0605749,-93.65656105
528118040,42.06052321,-93.65685879
528118030,42.06058788,-93.65730976
528118020,42.06062323,-93.6576765
528118010,42.06060909,-93.65812046
528116030,42.06030629,-93.65869004
528116010,42.0609317,-93.65877543
528114050,42.06106122,-93.65651729
528114040,42.06093548,-93.65688921
528114010,42.06094145,-93.65820725
528112150,42.06158898,-93.65519199
528112040,42.06194262,-93.65447985
528112020,42.06194518,-93.65520912
528112010,42.06194774,-93.65558317
528110110,42.06241906,-93.65780571
528110100,42.06242138,-93.65741783
528110090,42.06242375,-93.65702714
528110080,42.06242613,-93.65663364
528110070,42.06242851,-93.65623546
528110050,42.06278281,-93.65663754
528110040,42.06278043,-93.65703104
528110020,42.06277574,-93.65780955
528110010,42.06283864,-93.65827661
528108160,42.06243771,-93.65559323
528108150,42.06243643,-93.65521229
528108140,42.06243686,-93.65485933
528108130,42.06243905,-93.65450222
528108120,42.06240608,-93.65414762
528108070,42.06281822,-93.65345998
528108040,42.06279573,-93.6545049
528108020,42.06279317,-93.655214
528108010,42.06279439,-93.65559603
528106120,42.06148433,-93.65819268
528106110,42.06148677,-93.65779559
528106070,42.06160891,-93.65618097
528106060,42.06193494,-93.65622394
528106050,42.06192171,-93.65662822
528106040,42.06190891,-93.65702159
528106020,42.06188874,-93.65779998
528106010,42.06188636,-93.65819823
528104080,42.06322391,-93.65289747
528104070,42.06331088,-93.65325403
528104050,42.06330613,-93.65404553
528104010,42.06329674,-93.65560249
528102140,42.06329284,-93.65625063
528102130,42.06329052,-93.65662383
528102120,42.06328851,-93.65696265
528102110,42.06328644,-93.65730696
528102100,42.06328431,-93.65765413
528102090,42.0632823,-93.65799033
528102080,42.06318916,-93.65833232
528102050,42.06255955,-93.65885521
528102040,42.06229552,-93.65885052
528102030,42.06203148,-93.65884576
528102010,42.06145745,-93.65883552
527455280,42.04880497,-93.62645311
527455270,42.04861365,-93.62635449
527455250,42.04884861,-93.62584702
527455240,42.04892602,-93.62563144
527455100,42.05016294,-93.62550997
527455090,42.05009656,-93.62547327
527455080,42.04962188,-93.62549924
527455060,42.04951254,-93.62562656
527455050,42.04945348,-93.62566716
527455030,42.04915135,-93.62604608
527454200,42.04932713,-93.62675085
527454130,42.0497703,-93.62610167
527454120,42.04984191,-93.62611764
527454050,42.05036858,-93.62654703
527453160,42.05078956,-93.62683703
527453150,42.0507909,-93.6267481
527453140,42.05079224,-93.62665973
527453130,42.05079358,-93.62657141
527453070,42.05080724,-93.62566521
527453060,42.05080858,-93.62557683
527453050,42.05080992,-93.6254879
527453010,42.05081833,-93.6249296
527452310,42.04908174,-93.62972374
527452290,42.04908833,-93.62923956
527452190,42.04952022,-93.62744927
527452150,42.0498524,-93.62747079
527452100,42.05027045,-93.62759439
527452070,42.05054607,-93.62747731
527452060,42.05061726,-93.62759769
527451650,42.05196157,-93.62977329
527451640,42.05196163,-93.62969753
527451550,42.05164475,-93.62902617
527451540,42.05158764,-93.62902458
527451520,42.05147342,-93.62902142
527451460,42.05154382,-93.62969174
527451450,42.05154333,-93.62977098
527451410,42.05156314,-93.62753009
527451400,42.0515607,-93.6276203
527451380,42.05144892,-93.62776767
527451330,42.05142271,-93.62831976
527451320,42.05147994,-93.62832238
527451290,42.05165243,-93.62833073
527451200,42.05198619,-93.62772635
527451180,42.05198881,-93.62756855
527451170,42.05198955,-93.62748523
527451110,42.05233641,-93.62811923
527451060,42.05235671,-93.62946269
527451020,42.05231825,-93.62977823
527450520,42.05143795,-93.62696649
527450460,42.05191092,-93.62704036
527450280,42.05275751,-93.62739625
527450250,42.05275544,-93.62762907
527450220,42.05263141,-93.62784776
527450210,42.05264659,-93.62792797
527450150,42.05269614,-93.62866382
527450110,42.05281499,-93.62897058
527450080,42.05269413,-93.62920762
527450030,42.05262342,-93.62974312
527450010,42.05260313,-93.62990805
527427230,42.05551611,-93.62461034
527427210,42.0554768,-93.62483104
527427200,42.05545412,-93.62496014
527427160,42.05511622,-93.62514683
527427110,42.05463605,-93.62522204
527427090,42.05444906,-93.62522271
527425140,42.05639513,-93.6216461
527425110,42.056383,-93.62230869
527425090,42.05637459,-93.6227688
527425060,42.05636118,-93.62350502
527425035,42.05636929,-93.62436081
527425025,42.05638702,-93.62468245
527405180,42.05310682,-93.62602323
527405160,42.05310085,-93.62648602
527405130,42.05309067,-93.6271508
527404180,42.0543185,-93.62758458
527404150,42.05388923,-93.62796223
527404140,42.05369663,-93.62783502
527404120,42.05350878,-93.62738905
527404100,42.05392117,-93.62737875
527404050,42.05478764,-93.62692669
527404030,42.05518101,-93.6269003
527404020,42.05519234,-93.62718304
527403360,42.05438841,-93.62990233
527403310,42.053623,-93.62977019
527403120,42.05458419,-93.62825509
527403040,42.05499054,-93.62932635
527403020,42.05498426,-93.62979012
527402380,42.05361502,-93.62553374
527402250,42.05451495,-93.62592863
527402240,42.05452951,-93.62609332
527402220,42.05497689,-93.62619992
527402210,42.05516736,-93.62598647
527402200,42.05525165,-93.62586055
527402150,42.05534009,-93.62636211
527402130,42.05545565,-93.62711953
527402090,42.05559059,-93.6280645
527402060,42.05558188,-93.62878462
527401160,42.05631772,-93.62588127
527401130,42.0563056,-93.62654386
527380240,42.05132044,-93.63090575
527378140,42.04950687,-93.63238128
527378020,42.04941429,-93.63169858
527378010,42.04941325,-93.63199309
527377110,42.04925283,-93.63288363
527377030,42.04997064,-93.63109012
527376110,42.05266853,-93.6317187
527376100,42.05267017,-93.63143168
527376090,42.052672,-93.63114436
527375210,42.05215758,-93.63055175
527375180,42.05211431,-93.63143089
527375160,42.05211004,-93.63209573
527375100,42.05316789,-93.63272102
527368020,42.0493281,-93.63917855
527368010,42.04954722,-93.63918105
527366030,42.0503709,-93.63919055
527365030,42.05162226,-93.63951194
527365010,42.05123291,-93.63924108
527364030,42.04912709,-93.63975056
527359180,42.05153382,-93.63400402
527359160,42.05143813,-93.63366538
527359080,42.05012679,-93.63400712
527359070,42.05002013,-93.63421868
527359050,42.04961682,-93.63468678
527359030,42.04940716,-93.6351823
527359010,42.04921151,-93.63575383
527358200,42.04968149,-93.63609722
527358140,42.05022961,-93.6343009
527358120,42.05064237,-93.63399859
527358090,42.05126796,-93.63476693
527358060,42.05067132,-93.63509051
527357180,42.05161635,-93.63719572
527357110,42.05065175,-93.63707205
527357020,42.05100124,-93.63511983
527356060,42.05019737,-93.63754649
527356050,42.05039674,-93.63768954
527356040,42.05071191,-93.63765279
527356020,42.05109468,-93.63779157
527355280,42.0536152,-93.63667259
527355150,42.05289045,-93.63355305
527355060,42.0521897,-93.63526623
527354200,42.05285357,-93.63700976
527354160,42.05273704,-93.63604109
527354100,42.05260666,-93.63408794
527354050,42.05306482,-93.63545359
527354040,42.05306452,-93.63574816
527353080,42.05283157,-93.63865553
527353060,42.05248178,-93.63833549
527353020,42.05255327,-93.63783783
527352150,42.05182888,-93.63825473
527328050,42.05621112,-93.63179476
527328020,42.05604766,-93.63266805
527328010,42.05613987,-93.63302156
527327080,42.05538269,-93.63147112
527327050,42.05497457,-93.63194397
527326150,42.05547406,-93.63256681
527326130,42.05527914,-93.63307922
527326040,42.05544858,-93.63482428
527325240,42.05393763,-93.63061989
527325160,42.05441932,-93.63259168
527325110,42.05492697,-93.63391734
527325090,42.05493355,-93.63464454
527325070,42.05439835,-93.63525971
527302210,42.05517211,-93.63618334
527302185,42.05585554,-93.63636625
527302175,42.05595251,-93.63651101
527302110,42.05492234,-93.63706029
527302090,42.0544607,-93.63725874
527302080,42.05452208,-93.63773025
527302070,42.05479769,-93.63777011
527302060,42.055083,-93.63751364
527302050,42.05530236,-93.63751601
527302020,42.05595239,-93.63757702
527301320,42.05422129,-93.63749182
527301280,42.05407879,-93.63890013
527301245,42.05445948,-93.63949335
527301170,42.05589461,-93.63921219
527301080,42.05449806,-93.63808468
527301010,42.05615334,-93.63842399
527276160,42.05723118,-93.62369548
527276150,42.05688304,-93.62368317
527276040,42.05864882,-93.62268548
527258020,42.05844049,-93.62935816
527258010,42.05881289,-93.6294942
527256120,42.05855812,-93.62830282
527256040,42.05918829,-93.62870533
527256030,42.05918426,-93.62902635
527254070,42.05963773,-93.62722559
527254020,42.05963212,-93.62868162
527252090,42.05856355,-93.63007018
527252080,42.05872817,-93.63007201
527252070,42.0588928,-93.63007384
527252050,42.05923004,-93.6300277
527250040,42.0571809,-93.62645323
527226040,42.06056795,-93.6233382
527226020,42.05974445,-93.6223978
527226010,42.05914483,-93.62205752
527225035,42.06045288,-93.62347765
527216080,42.06143057,-93.62659341
527216070,42.06136914,-93.62679857
527216050,42.06111321,-93.62672677
527216010,42.06015105,-93.6264926
527214060,42.06039875,-93.62758025
527214050,42.06059794,-93.62752119
527214030,42.06060738,-93.62790792
527212060,42.06038028,-93.62863176
527212050,42.0606971,-93.62868881
527212040,42.06087946,-93.62873611
527212030,42.06104635,-93.62830995
527210060,42.06085374,-93.62901367
527210050,42.06087959,-93.62959112
527210040,42.06066096,-93.62975233
527210030,42.0605176,-93.62983943
527208010,42.06136426,-93.62889555
527190220,42.05828373,-93.63215107
527190050,42.05898758,-93.6331228
527184110,42.05965681,-93.6309681
527184020,42.05914178,-93.63207873
527183060,42.05952028,-93.63147618
527183030,42.05937687,-93.63194872
527182190,42.05922492,-93.63269262
527182170,42.05953028,-93.63290253
527182110,42.05963078,-93.63341115
527182040,42.05945189,-93.63440641
527182020,42.05959878,-93.63443091
527180100,42.05884374,-93.63498775
527180040,42.05744207,-93.63493856
527175130,42.05711416,-93.63297981
527166040,42.0580164,-93.63898838
527166030,42.05801024,-93.6391783
527166010,42.05812398,-93.63973002
527165230,42.05770787,-93.63546462
527165170,42.05755147,-93.63597538
527165130,42.05780813,-93.63700848
527165100,42.0577754,-93.63775207
527165020,42.05687011,-93.63742014
527165010,42.05670524,-93.63769899
527164120,42.05905566,-93.63655209
527164090,42.05850522,-93.63649638
527164060,42.0580935,-93.63603334
527164020,42.05876627,-93.63612879
527163130,42.05930293,-93.63770691
527163100,42.05871982,-93.63763932
527163080,42.05828031,-93.63765102
527163070,42.05820687,-93.63715897
527163040,42.05879223,-93.63716415
527163020,42.05908363,-93.63702061
527163010,42.05924278,-93.6369866
527162180,42.05966089,-93.63874897
527162140,42.05890779,-93.63882894
527162130,42.05875761,-93.63878268
527162120,42.05859128,-93.63878353
527162110,42.0583242,-93.6388187
527162090,42.05854398,-93.63841381
527162080,42.05871416,-93.63841362
527161090,42.05931902,-93.64003063
527161040,42.05909235,-93.63940242
527161010,42.05961591,-93.63915843
527158090,42.06001282,-93.6355675
527158020,42.05916927,-93.63554209
527146135,42.06041106,-93.63135787
527146030,42.06090988,-93.63295958
527146010,42.06107377,-93.63321703
527145090,42.06059135,-93.63361436
527145080,42.06055119,-93.63376509
527140090,42.06087136,-93.63410812
527132090,42.0615963,-93.63310055
527131110,42.06140199,-93.63374431
527131030,42.06219714,-93.63439361
527127150,42.06263361,-93.63328182
527127140,42.06275453,-93.63308977
527127100,42.0630057,-93.63285017
527126030,42.06314802,-93.63464326
527110130,42.06133799,-93.63725289
527110120,42.06138011,-93.63703414
527110080,42.06177878,-93.63610435
527110020,42.06075708,-93.63709747
527108090,42.06317673,-93.63610021
527108070,42.06302704,-93.63554818
527108060,42.06282645,-93.63554136
527108040,42.06272966,-93.63595234
527108030,42.06265591,-93.6362101
527108020,42.06277665,-93.63644933
527108010,42.0628824,-93.6367798
527107240,42.06181608,-93.63738253
527107210,42.06224499,-93.63686086
527107130,42.06140516,-93.63543677
527107120,42.06123005,-93.63560127
527107090,42.06082626,-93.63591004
527107040,42.06040783,-93.63688024
527107030,42.06036614,-93.63728983
527107020,42.06006097,-93.63721718
527107010,42.05985538,-93.63735742
527106150,42.06093188,-93.63862622
527106140,42.06076061,-93.63859635
527106050,42.06070417,-93.63801251
527106010,42.06151871,-93.63808492
527105140,42.06130502,-93.63987478
527105130,42.06103409,-93.639876
527105070,42.06006645,-93.63913265
527105060,42.06031873,-93.63914399
527105050,42.06048683,-93.63910754
527105030,42.0608702,-93.63906475
527105010,42.06124242,-93.63942984
526355190,42.05063396,-93.61695149
526355170,42.05010071,-93.61698434
526355080,42.04952375,-93.61523605
526354070,42.04977109,-93.61770282
526354020,42.05094407,-93.6177247
526353050,42.05145367,-93.61622991
526353030,42.05140894,-93.61703329
526352090,42.05191939,-93.61819518
526352080,42.05166279,-93.61820846
526351100,42.0519058,-93.61932519
526351030,42.05250658,-93.61881498
526351010,42.05256772,-93.61940455
526350040,42.05286655,-93.62015636
526303060,42.05283553,-93.61616341
526302120,42.05304867,-93.61929788
526302110,42.05313053,-93.61891049
526302040,42.05324371,-93.61829818
526302030,42.05338963,-93.61846823
526301100,42.05395762,-93.6177795
